,alpha,deltas,filename,filter,h,l,language,mean,optimization,s,trimmed_mean,variance,experiment,width,height,id
3027,,"0    2350596
1    2283079
2    2374825
3    2426915
4    2495087
dtype: float64",hsl-full-if-99-0-0 148x148 (1059961393).bmp,hsl,99.0,0.0,c,2386100.4,3,0.0,2386100.4,6386254118.799805,hsl-full-if-99-0-0,148,148,1059961393
3028,,"0    7373635
1    5602168
2    4917597
3    5000967
4    5040968
dtype: float64",random2 200x200 (1258505823).bmp,hsl,0.0,0.0,c,5587067.0,3,0.0,5587067.0,1070495166881.5,random2,200,200,1258505823
3029,,"0    8053642
1    5617386
2    5757220
3    5156041
4    5219533
dtype: float64",random2 200x200 (1258505823).bmp,hsl,99.0,0.0,c,5960764.4,3,0.0,5960764.4,1434119858948.2969,random2,200,200,1258505823
3030,,"0    21636613
1    14806872
2     7625651
3     7790288
4     7623319
dtype: float64",hsl-empty-if-0-0-0 240x240 (135497281).bmp,hsl,0.0,0.0,c,11896548.6,3,0.0,11896548.6,39175317611962.31,hsl-empty-if-0-0-0,240,240,135497281
3031,,"0    4427984
1    4662443
2    4422074
3    4507204
4    4401544
dtype: float64",hsl-empty-if-0-0-0 240x240 (135497281).bmp,hsl,99.0,0.0,c,4484249.8,3,0.0,4484249.8,11537907883.199219,hsl-empty-if-0-0-0,240,240,135497281
3032,,"0    2609681
1    2771336
2    2608974
3    2600518
4    2594370
dtype: float64",hsl-full-if-99-0-0 156x156 (628175011).bmp,hsl,0.0,0.0,c,2636975.8,3,0.0,2636975.8,5681548907.200195,hsl-full-if-99-0-0,156,156,628175011
3033,,"0    2633288
1    2641176
2    2610829
3    2672228
4    2621618
dtype: float64",hsl-full-if-99-0-0 156x156 (628175011).bmp,hsl,99.0,0.0,c,2635827.8,3,0.0,2635827.8,546721701.2001953,hsl-full-if-99-0-0,156,156,628175011
3034,,"0    904757
1    963029
2    924104
3    902672
4    903741
dtype: float64",hsl-full-if-99-0-0 92x92 (294702567).bmp,hsl,0.0,0.0,c,919660.6,3,0.0,919660.6,666181352.3000488,hsl-full-if-99-0-0,92,92,294702567
3035,,"0    909333
1    909510
2    908420
3    944066
4    912599
dtype: float64",hsl-full-if-99-0-0 92x92 (294702567).bmp,hsl,99.0,0.0,c,916785.6,3,0.0,916785.6,235051677.30004883,hsl-full-if-99-0-0,92,92,294702567
3036,,"0    4709875
1    4803658
2    4633831
3    4765164
4    4690173
dtype: float64",hsl-full-if-99-0-0 208x208 (184803526).bmp,hsl,0.0,0.0,c,4720540.2,3,0.0,4720540.2,4363562723.699219,hsl-full-if-99-0-0,208,208,184803526
3037,,"0    7148108
1    4674165
2    4838861
3    4686165
4    4693000
dtype: float64",hsl-full-if-99-0-0 208x208 (184803526).bmp,hsl,99.0,0.0,c,5208059.8,3,0.0,5208059.8,1180699802388.6992,hsl-full-if-99-0-0,208,208,184803526
3038,,"0    4484007
1    4470466
2    6630439
3    4302718
4    4343776
dtype: float64",random1 200x200 (1760243555).bmp,hsl,0.0,0.0,c,4846281.2,3,0.0,4846281.2,1000917786064.6992,random1,200,200,1760243555
3039,,"0    4192991
1    8958022
2    4097465
3    4140672
4    4136154
dtype: float64",random1 200x200 (1760243555).bmp,hsl,99.0,0.0,c,5105060.8,3,0.0,5105060.8,4640314192401.699,random1,200,200,1760243555
3040,,"0    1252779
1    1244595
2    1248160
3    1246435
4    1203881
dtype: float64",hsl-full-if-99-0-0 108x108 (278722862).bmp,hsl,0.0,0.0,c,1239170.0,3,0.0,1239170.0,398387338.0,hsl-full-if-99-0-0,108,108,278722862
3041,,"0    1261921
1    1256774
2    1258664
3    1256292
4    1297964
dtype: float64",hsl-full-if-99-0-0 108x108 (278722862).bmp,hsl,99.0,0.0,c,1266323.0,3,0.0,1266323.0,317748782.0,hsl-full-if-99-0-0,108,108,278722862
3042,,"0     4908103
1    11693905
2     4950389
3     5253393
4     5223492
dtype: float64",random2 200x200 (13999837).bmp,hsl,0.0,0.0,c,6405856.4,3,0.0,6405856.4,8762816514590.797,random2,200,200,13999837
3043,,"0     5120576
1    13112750
2     5527882
3     5012430
4     5131715
dtype: float64",random2 200x200 (13999837).bmp,hsl,99.0,0.0,c,6781070.6,3,0.0,6781070.6,12566587868850.797,random2,200,200,13999837
3044,,"0    9542383
1    4309135
2    5063466
3    4279170
4    4442998
dtype: float64",random1 200x200 (950390868).bmp,hsl,0.0,0.0,c,5527430.4,3,0.0,5527430.4,5138374670688.297,random1,200,200,950390868
3045,,"0    4118250
1    4151295
2    4200029
3    4222189
4    4149128
dtype: float64",random1 200x200 (950390868).bmp,hsl,99.0,0.0,c,4168178.2,3,0.0,4168178.2,1768104423.6992188,random1,200,200,950390868
3046,,"0    488717
1    491141
2    489880
3    490830
4    488479
dtype: float64",fixed 56x56 (1102520059).bmp,hsl,0.0,0.0,c,489809.4,3,0.0,489809.4,1445767.299987793,fixed,56,56,1102520059
3047,,"0    298768
1    308844
2    308481
3    309082
4    311313
dtype: float64",fixed 56x56 (1102520059).bmp,hsl,99.0,0.0,c,307297.6,3,0.0,307297.6,23963346.30000305,fixed,56,56,1102520059
3048,,"0     3840375
1    12121481
2     3629938
3     3587169
4     3794210
dtype: float64",hsl-empty-if-0-0-0 164x164 (1131176229).bmp,hsl,0.0,0.0,c,5394634.6,3,0.0,5394634.6,14152157569726.297,hsl-empty-if-0-0-0,164,164,1131176229
3049,,"0    2045141
1    2070426
2    2038147
3    2042769
4    2046774
dtype: float64",hsl-empty-if-0-0-0 164x164 (1131176229).bmp,hsl,99.0,0.0,c,2048651.4,3,0.0,2048651.4,158731448.2998047,hsl-empty-if-0-0-0,164,164,1131176229
3050,,"0    5435678
1    5883926
2    5491956
3    5194294
4    5184522
dtype: float64",hsl-full-if-99-0-0 220x220 (1911759956).bmp,hsl,0.0,0.0,c,5438075.2,3,0.0,5438075.2,81352580435.20312,hsl-full-if-99-0-0,220,220,1911759956
3051,,"0    5223251
1    5211986
2    5255594
3    5562371
4    5229942
dtype: float64",hsl-full-if-99-0-0 220x220 (1911759956).bmp,hsl,99.0,0.0,c,5296628.8,3,0.0,5296628.8,22324651522.69922,hsl-full-if-99-0-0,220,220,1911759956
3052,,"0    9481342
1    9162756
2    9198544
3    9113850
4    9168645
dtype: float64",hsl-full-if-99-0-0 292x292 (939819582).bmp,hsl,0.0,0.0,c,9225027.4,3,0.0,9225027.4,21453915301.796875,hsl-full-if-99-0-0,292,292,939819582
3053,,"0     9264946
1    19179457
2     9151979
3     9681251
4     9287879
dtype: float64",hsl-full-if-99-0-0 292x292 (939819582).bmp,hsl,99.0,0.0,c,11313102.4,3,0.0,11313102.4,19377350623354.812,hsl-full-if-99-0-0,292,292,939819582
3054,,"0    2519320
1    2562907
2    2594086
3    2567492
4    6144483
dtype: float64",fixed 128x128 (1801979802).bmp,hsl,0.0,0.0,c,3277657.6,3,0.0,3277657.6,2569059380402.301,fixed,128,128,1801979802
3055,,"0    1607882
1    1715402
2    1638230
3    1610446
4    1642823
dtype: float64",fixed 128x128 (1801979802).bmp,hsl,99.0,0.0,c,1642956.6,3,0.0,1642956.6,1889465313.7998047,fixed,128,128,1801979802
3056,,"0    437595
1    438309
2    439286
3    438113
4    438953
dtype: float64",hsl-full-if-99-0-0 64x64 (1967513926).bmp,hsl,0.0,0.0,c,438451.2,3,0.0,438451.2,454093.20001220703,hsl-full-if-99-0-0,64,64,1967513926
3057,,"0    441496
1    457464
2    443025
3    444002
4    441908
dtype: float64",hsl-full-if-99-0-0 64x64 (1967513926).bmp,hsl,99.0,0.0,c,445579.0,3,0.0,445579.0,45102550.0,hsl-full-if-99-0-0,64,64,1967513926
3058,,"0    4132363
1    4034440
2    4034960
3    5093435
4    4058281
dtype: float64",random1 200x200 (2112255763).bmp,hsl,0.0,0.0,c,4270695.8,3,0.0,4270695.8,213135993116.69922,random1,200,200,2112255763
3059,,"0    4218600
1    5339602
2    5601359
3    4204313
4    4322975
dtype: float64",random1 200x200 (2112255763).bmp,hsl,99.0,0.0,c,4737369.8,3,0.0,4737369.8,458538917029.6992,random1,200,200,2112255763
3060,,"0    8720135
1    8951378
2    8717092
3    9195253
4    8727483
dtype: float64",fixed 236x236 (982906996).bmp,hsl,0.0,0.0,c,8862268.2,3,0.0,8862268.2,44566114803.703125,fixed,236,236,982906996
3061,,"0    5658709
1    6928237
2    5461668
3    5774132
4    5556026
dtype: float64",fixed 236x236 (982906996).bmp,hsl,99.0,0.0,c,5875754.4,3,0.0,5875754.4,359712309394.2969,fixed,236,236,982906996
3062,,"0    5815
1    4506
2    4280
3    4659
4    3883
dtype: float64",hsl-full-if-99-0-0 4x4 (1804289383).bmp,hsl,0.0,0.0,c,4628.6,3,0.0,4628.6,525235.3000000007,hsl-full-if-99-0-0,4,4,1804289383
3063,,"0    4161
1    3694
2    3990
3    6377
4    3990
dtype: float64",hsl-full-if-99-0-0 4x4 (1804289383).bmp,hsl,99.0,0.0,c,4442.4,3,0.0,4442.4,1197824.3000000007,hsl-full-if-99-0-0,4,4,1804289383
3064,,"0    4937961
1    4840773
2    5096311
3    4931172
4    5066361
dtype: float64",random2 200x200 (279861221).bmp,hsl,0.0,0.0,c,4974515.6,3,0.0,4974515.6,11092921614.800781,random2,200,200,279861221
3065,,"0    5248066
1    5819973
2    5174502
3    5132295
4    5097229
dtype: float64",random2 200x200 (279861221).bmp,hsl,99.0,0.0,c,5294413.0,3,0.0,5294413.0,89475945427.5,random2,200,200,279861221
3066,,"0    4973876
1    4930589
2    5206114
3    4966457
4    4948862
dtype: float64",random2 200x200 (211996288).bmp,hsl,0.0,0.0,c,5005179.6,3,0.0,5005179.6,12897354476.300781,random2,200,200,211996288
3067,,"0     5094531
1    10199679
2     5175196
3     5160287
4     5108435
dtype: float64",random2 200x200 (211996288).bmp,hsl,99.0,0.0,c,6147625.6,3,0.0,6147625.6,5132129733533.797,random2,200,200,211996288
3068,,"0    161283
1    160684
2    161200
3    160639
4    161710
dtype: float64",fixed 32x32 (1649760492).bmp,hsl,0.0,0.0,c,161103.2,3,0.0,161103.2,200278.70000076294,fixed,32,32,1649760492
3069,,"0     98966
1    102037
2    101644
3    102364
4     98963
dtype: float64",fixed 32x32 (1649760492).bmp,hsl,99.0,0.0,c,100794.8,3,0.0,100794.8,2856647.700000763,fixed,32,32,1649760492
3070,,"0    21916536
1    30659905
2    21156276
3    21705531
4    21844730
dtype: float64",hsl-empty-if-0-0-0 400x400 (1956297539).bmp,hsl,0.0,0.0,c,23456595.6,3,0.0,23456595.6,16303814522915.25,hsl-empty-if-0-0-0,400,400,1956297539
3071,,"0    12301296
1    15904748
2    19641117
3    12426451
4    12284943
dtype: float64",hsl-empty-if-0-0-0 400x400 (1956297539).bmp,hsl,99.0,0.0,c,14511711.0,3,0.0,14511711.0,10611024365463.5,hsl-empty-if-0-0-0,400,400,1956297539
3072,,"0    137509
1    136590
2    136608
3    135897
4    136993
dtype: float64",hsl-empty-if-0-0-0 32x32 (1649760492).bmp,hsl,0.0,0.0,c,136719.4,3,0.0,136719.4,350955.29999923706,hsl-empty-if-0-0-0,32,32,1649760492
3073,,"0    81197
1    79643
2    79820
3    81630
4    81090
dtype: float64",hsl-empty-if-0-0-0 32x32 (1649760492).bmp,hsl,99.0,0.0,c,80676.0,3,0.0,80676.0,788194.5,hsl-empty-if-0-0-0,32,32,1649760492
3074,,"0    4287666
1    4232400
2    4263275
3    4232776
4    7733659
dtype: float64",random1 200x200 (498777856).bmp,hsl,0.0,0.0,c,4949955.2,3,0.0,4949955.2,2422098749400.699,random1,200,200,498777856
3075,,"0    4288451
1    4312235
2    4825716
3    4647653
4    4477050
dtype: float64",random1 200x200 (498777856).bmp,hsl,99.0,0.0,c,4510221.0,3,0.0,4510221.0,51976338496.5,random1,200,200,498777856
3076,,"0    123983
1    123296
2    123796
3    124785
4    119879
dtype: float64",fixed 28x28 (719885386).bmp,hsl,0.0,0.0,c,123147.8,3,0.0,123147.8,3626290.700000763,fixed,28,28,719885386
3077,,"0    78920
1    79078
2    78605
3    79499
4    78990
dtype: float64",fixed 28x28 (719885386).bmp,hsl,99.0,0.0,c,79018.4,3,0.0,79018.4,103979.30000019073,fixed,28,28,719885386
3078,,"0    2619274
1    2286787
2    2342965
3    2289208
4    2266397
dtype: float64",hsl-empty-if-0-0-0 132x132 (1315634022).bmp,hsl,0.0,0.0,c,2360926.2,3,0.0,2360926.2,21660520327.700195,hsl-empty-if-0-0-0,132,132,1315634022
3079,,"0    1406394
1    1358571
2    1293331
3    1319976
4    1804419
dtype: float64",hsl-empty-if-0-0-0 132x132 (1315634022).bmp,hsl,99.0,0.0,c,1436538.2,3,0.0,1436538.2,44104722169.700195,hsl-empty-if-0-0-0,132,132,1315634022
3080,,"0    11758810
1    11873882
2    11649660
3    11749690
4    11770800
dtype: float64",hsl-full-if-99-0-0 328x328 (356426808).bmp,hsl,0.0,0.0,c,11760568.4,3,0.0,11760568.4,6341690582.8125,hsl-full-if-99-0-0,328,328,356426808
3081,,"0    11975068
1    11645753
2    12974664
3    20280652
4    11681203
dtype: float64",hsl-full-if-99-0-0 328x328 (356426808).bmp,hsl,99.0,0.0,c,13711468.0,3,0.0,13711468.0,13775324487930.5,hsl-full-if-99-0-0,328,328,356426808
3082,,"0    18305244
1    22591154
2    18319260
3    24985149
4    18478824
dtype: float64",hsl-empty-if-0-0-0 372x372 (1411549676).bmp,hsl,0.0,0.0,c,20535926.2,3,0.0,20535926.2,9535191603699.25,hsl-empty-if-0-0-0,372,372,1411549676
3083,,"0    10978689
1    10531805
2    10708870
3    10952271
4    10539994
dtype: float64",hsl-empty-if-0-0-0 372x372 (1411549676).bmp,hsl,99.0,0.0,c,10742325.8,3,0.0,10742325.8,46580251098.6875,hsl-empty-if-0-0-0,372,372,1411549676
3084,,"0    4042908
1    4378704
2    4079232
3    4407322
4    4463376
dtype: float64",random1 200x200 (760313750).bmp,hsl,0.0,0.0,c,4274308.4,3,0.0,4274308.4,38984640852.80078,random1,200,200,760313750
3085,,"0    4271024
1    4267530
2    4361551
3    4238231
4    4914726
dtype: float64",random1 200x200 (760313750).bmp,hsl,99.0,0.0,c,4410612.4,3,0.0,4410612.4,81552596086.30078,random1,200,200,760313750
3086,,"0    4554010
1    4296496
2    4232913
3    4448966
4    4303284
dtype: float64",random1 200x200 (184803526).bmp,hsl,0.0,0.0,c,4367133.8,3,0.0,4367133.8,17175235496.199219,random1,200,200,184803526
3087,,"0    4326052
1    4307025
2    4407182
3    7732183
4    4306365
dtype: float64",random1 200x200 (184803526).bmp,hsl,99.0,0.0,c,5015761.4,3,0.0,5015761.4,2307641197129.301,random1,200,200,184803526
3088,,"0    336500
1    335533
2    335759
3    337417
4    336492
dtype: float64",hsl-full-if-99-0-0 56x56 (1102520059).bmp,hsl,0.0,0.0,c,336340.2,3,0.0,336340.2,549360.700012207,hsl-full-if-99-0-0,56,56,1102520059
3089,,"0    338009
1    342255
2    339862
3    338076
4    339364
dtype: float64",hsl-full-if-99-0-0 56x56 (1102520059).bmp,hsl,99.0,0.0,c,339513.2,3,0.0,339513.2,2997387.700012207,hsl-full-if-99-0-0,56,56,1102520059
3090,,"0    17396820
1     8841128
2    15686482
3     8663765
4    20573757
dtype: float64",hsl-empty-if-0-0-0 256x256 (1827336327).bmp,hsl,0.0,0.0,c,14232390.4,3,0.0,14232390.4,28104056635330.312,hsl-empty-if-0-0-0,256,256,1827336327
3091,,"0    6600907
1    4983537
2    5453035
3    5149558
4    4927088
dtype: float64",hsl-empty-if-0-0-0 256x256 (1827336327).bmp,hsl,99.0,0.0,c,5422825.0,3,0.0,5422825.0,475548454056.5,hsl-empty-if-0-0-0,256,256,1827336327
3092,,"0    16727841
1    14818174
2    14877480
3    14926294
4    20807002
dtype: float64",hsl-full-if-99-0-0 372x372 (1411549676).bmp,hsl,0.0,0.0,c,16431358.2,3,0.0,16431358.2,6629069921215.1875,hsl-full-if-99-0-0,372,372,1411549676
3093,,"0    16430902
1    29935097
2    15017564
3    15190463
4    15286614
dtype: float64",hsl-full-if-99-0-0 372x372 (1411549676).bmp,hsl,99.0,0.0,c,18372128.0,3,0.0,18372128.0,42091774731138.5,hsl-full-if-99-0-0,372,372,1411549676
3094,,"0    5018074
1    4948603
2    5042679
3    5011759
4    4944991
dtype: float64",random2 200x200 (369554448).bmp,hsl,0.0,0.0,c,4993221.2,3,0.0,4993221.2,1931080410.1992188,random2,200,200,369554448
3095,,"0    5036949
1    5166030
2    5169439
3    5090864
4    5144185
dtype: float64",random2 200x200 (369554448).bmp,hsl,99.0,0.0,c,5121493.4,3,0.0,5121493.4,3220778431.3007812,random2,200,200,369554448
3096,,"0    10987903
1     5015519
2     4910240
3     4911257
4     4918724
dtype: float64",random2 200x200 (204557828).bmp,hsl,0.0,0.0,c,6148728.6,3,0.0,6148728.6,7319968540076.297,random2,200,200,204557828
3097,,"0     5110621
1     5281071
2     5111971
3     5324309
4    12240759
dtype: float64",random2 200x200 (204557828).bmp,hsl,99.0,0.0,c,6613746.2,3,0.0,6613746.2,9904164662753.203,random2,200,200,204557828
3098,,"0     8986538
1     8926420
2    11010952
3    16734633
4     9203301
dtype: float64",hsl-full-if-99-0-0 288x288 (84353895).bmp,hsl,0.0,0.0,c,10972368.8,3,0.0,10972368.8,11116052178342.688,hsl-full-if-99-0-0,288,288,84353895
3099,,"0     8981023
1    24450617
2     8972514
3     9103918
4     9009992
dtype: float64",hsl-full-if-99-0-0 288x288 (84353895).bmp,hsl,99.0,0.0,c,12103612.8,3,0.0,12103612.8,47642879504145.69,hsl-full-if-99-0-0,288,288,84353895
3100,,"0    2064443
1    2257473
2    2043712
3    2027610
4    2030534
dtype: float64",hsl-empty-if-0-0-0 124x124 (1101513929).bmp,hsl,0.0,0.0,c,2084754.4,3,0.0,2084754.4,9533520145.299805,hsl-empty-if-0-0-0,124,124,1101513929
3101,,"0    1181438
1    1167268
2    1166301
3    1178920
4    1175935
dtype: float64",hsl-empty-if-0-0-0 124x124 (1101513929).bmp,hsl,99.0,0.0,c,1173972.4,3,0.0,1173972.4,46966271.30004883,hsl-empty-if-0-0-0,124,124,1101513929
3102,,"0    4914783
1    5017533
2    4978955
3    6571220
4    4983137
dtype: float64",random2 200x200 (468736315).bmp,hsl,0.0,0.0,c,5293125.6,3,0.0,5293125.6,511853949373.8008,random2,200,200,468736315
3103,,"0    5331229
1    5178144
2    5481733
3    5215754
4    5087772
dtype: float64",random2 200x200 (468736315).bmp,hsl,99.0,0.0,c,5258926.4,3,0.0,5258926.4,23138481970.30078,random2,200,200,468736315
3104,,"0    12511470
1     4555485
2     4192864
3     4134350
4    11576276
dtype: float64",random1 200x200 (1876855542).bmp,hsl,0.0,0.0,c,7394089.0,3,0.0,7394089.0,18152422229923.0,random1,200,200,1876855542
3105,,"0    4221460
1    4959620
2    4182604
3    4244031
4    4229892
dtype: float64",random1 200x200 (1876855542).bmp,hsl,99.0,0.0,c,4367521.4,3,0.0,4367521.4,110075215037.80078,random1,200,200,1876855542
3106,,"0    19979327
1    25980962
2    21710296
3    19954073
4    21544083
dtype: float64",hsl-empty-if-0-0-0 388x388 (855636226).bmp,hsl,0.0,0.0,c,21833748.2,3,0.0,21833748.2,6067646380297.75,hsl-empty-if-0-0-0,388,388,855636226
3107,,"0    11433207
1    11565400
2    11544036
3    11594346
4    11505661
dtype: float64",hsl-empty-if-0-0-0 388x388 (855636226).bmp,hsl,99.0,0.0,c,11528530.0,3,0.0,11528530.0,3885261070.5,hsl-empty-if-0-0-0,388,388,855636226
3108,,"0    203723
1    203589
2    203843
3    204166
4    203861
dtype: float64",fixed 36x36 (596516649).bmp,hsl,0.0,0.0,c,203836.4,3,0.0,203836.4,45837.80000305176,fixed,36,36,596516649
3109,,"0    129322
1    129197
2    129084
3    128305
4    128684
dtype: float64",fixed 36x36 (596516649).bmp,hsl,99.0,0.0,c,128918.4,3,0.0,128918.4,174784.29999923706,fixed,36,36,596516649
3110,,"0    10101817
1     2505838
2      421993
3      421470
4      423339
dtype: float64",fixed 52x52 (783368690).bmp,hsl,0.0,0.0,c,2774891.4,3,0.0,2774891.4,17590187584158.3,fixed,52,52,783368690
3111,,"0    265936
1    266345
2    266006
3    266327
4    266763
dtype: float64",fixed 52x52 (783368690).bmp,hsl,99.0,0.0,c,266275.4,3,0.0,266275.4,108257.30000305176,fixed,52,52,783368690
3112,,"0    12271558
1     4920143
2     4924205
3     5367674
4    10399080
dtype: float64",random2 200x200 (2124251098).bmp,hsl,0.0,0.0,c,7576532.0,3,0.0,7576532.0,12245085262848.5,random2,200,200,2124251098
3113,,"0     5186650
1     5100352
2    15669234
3    11669264
4     5818233
dtype: float64",random2 200x200 (2124251098).bmp,hsl,99.0,0.0,c,8688746.6,3,0.0,8688746.6,22747948260521.797,random2,200,200,2124251098
3114,,"0    5012113
1    5737226
2    5570808
3    5783201
4    4953160
dtype: float64",random2 200x200 (1904101559).bmp,hsl,0.0,0.0,c,5411301.6,3,0.0,5411301.6,159805858474.29688,random2,200,200,1904101559
3115,,"0     5447406
1    15210854
2    19778556
3     5117884
4     5087567
dtype: float64",random2 200x200 (1904101559).bmp,hsl,99.0,0.0,c,10128453.4,3,0.0,10128453.4,47845955555093.8,random2,200,200,1904101559
3116,,"0     4272918
1     4308047
2     4303139
3    12203189
4     4319296
dtype: float64",random1 200x200 (1784639529).bmp,hsl,0.0,0.0,c,5881317.8,3,0.0,5881317.8,12489686706151.703,random1,200,200,1784639529
3117,,"0    4124341
1    4138749
2    4397233
3    5117173
4    4186928
dtype: float64",random1 200x200 (1784639529).bmp,hsl,99.0,0.0,c,4392884.8,3,0.0,4392884.8,175932821082.19922,random1,200,200,1784639529
3118,,"0     5147097
1     5219239
2    14607683
3     5075644
4     4973188
dtype: float64",random2 200x200 (1940591161).bmp,hsl,0.0,0.0,c,7004570.2,3,0.0,7004570.2,18073052089864.703,random2,200,200,1940591161
3119,,"0     5487821
1    11632603
2    10873306
3     5145766
4     5280366
dtype: float64",random2 200x200 (1940591161).bmp,hsl,99.0,0.0,c,7683972.4,3,0.0,7683972.4,10701607213547.297,random2,200,200,1940591161
3120,,"0    4103912
1    4405895
2    4052613
3    4047020
4    4392084
dtype: float64",random1 200x200 (1411154259).bmp,hsl,0.0,0.0,c,4200304.8,3,0.0,4200304.8,33411815369.69922,random1,200,200,1411154259
3121,,"0    4842217
1    4249565
2    4238253
3    4216640
4    4253097
dtype: float64",random1 200x200 (1411154259).bmp,hsl,99.0,0.0,c,4359954.4,3,0.0,4359954.4,72882946733.80078,random1,200,200,1411154259
3122,,"0     3323684
1     3337457
2     3378442
3    22521888
4     3358875
dtype: float64",hsl-full-if-99-0-0 176x176 (1914544919).bmp,hsl,0.0,0.0,c,7184069.2,3,0.0,7184069.2,73515648476073.7,hsl-full-if-99-0-0,176,176,1914544919
3123,,"0    3333712
1    3375218
2    3427055
3    3370819
4    3363222
dtype: float64",hsl-full-if-99-0-0 176x176 (1914544919).bmp,hsl,99.0,0.0,c,3374005.2,3,0.0,3374005.2,1141430850.6992188,hsl-full-if-99-0-0,176,176,1914544919
3124,,"0    4923707
1    4962328
2    4964223
3    4937584
4    4981358
dtype: float64",random2 200x200 (1054231799).bmp,hsl,0.0,0.0,c,4953840.0,3,0.0,4953840.0,527337095.5,random2,200,200,1054231799
3125,,"0    5134386
1    5822894
2    5166314
3    5157565
4    5189813
dtype: float64",random2 200x200 (1054231799).bmp,hsl,99.0,0.0,c,5294194.4,3,0.0,5294194.4,87744614516.30078,random2,200,200,1054231799
3126,,"0    6846165
1    6608999
2    6691051
3    6640756
4    9763847
dtype: float64",hsl-full-if-99-0-0 248x248 (2084420925).bmp,hsl,0.0,0.0,c,7310163.6,3,0.0,7310163.6,1889723917736.7969,hsl-full-if-99-0-0,248,248,2084420925
3127,,"0     7018055
1     6711417
2     6657789
3     6667638
4    11399276
dtype: float64",hsl-full-if-99-0-0 248x248 (2084420925).bmp,hsl,99.0,0.0,c,7690835.0,3,0.0,7690835.0,4319635834132.5,hsl-full-if-99-0-0,248,248,2084420925
3128,,"0     4932750
1    12932427
2     4926548
3     4950037
4     4958548
dtype: float64",random2 200x200 (696556207).bmp,hsl,0.0,0.0,c,6540062.0,3,0.0,6540062.0,12769643904896.5,random2,200,200,696556207
3129,,"0     5177321
1     5167922
2    16740141
3     5153408
4     5109464
dtype: float64",random2 200x200 (696556207).bmp,hsl,99.0,0.0,c,7469651.2,3,0.0,7469651.2,26857545592114.703,random2,200,200,696556207
3130,,"0    290351
1    291041
2    290174
3    290958
4    290766
dtype: float64",hsl-full-if-99-0-0 52x52 (783368690).bmp,hsl,0.0,0.0,c,290658.0,3,0.0,290658.0,144214.5,hsl-full-if-99-0-0,52,52,783368690
3131,,"0    4969782
1     308172
2     293025
3     292461
4     293849
dtype: float64",hsl-full-if-99-0-0 52x52 (783368690).bmp,hsl,99.0,0.0,c,1231457.8,3,0.0,1231457.8,4367251466287.7,hsl-full-if-99-0-0,52,52,783368690
3132,,"0    35261787
1    31065664
2    28060044
3    26775214
4    32911151
dtype: float64",fixed 400x400 (1956297539).bmp,hsl,0.0,0.0,c,30814772.0,3,0.0,30814772.0,12035062326719.5,fixed,400,400,1956297539
3133,,"0    16073289
1    16414228
2    15848658
3    15931029
4    20262332
dtype: float64",fixed 400x400 (1956297539).bmp,hsl,99.0,0.0,c,16905907.2,3,0.0,16905907.2,3567188079118.6875,fixed,400,400,1956297539
3134,,"0     4885056
1     5383694
2    14834794
3    23042910
4     4943773
dtype: float64",random2 200x200 (923192533).bmp,hsl,0.0,0.0,c,10618045.4,3,0.0,10618045.4,66155299598132.81,random2,200,200,923192533
3135,,"0     5109539
1     5200744
2    15245045
3    12359510
4     5154118
dtype: float64",random2 200x200 (923192533).bmp,hsl,99.0,0.0,c,8613791.2,3,0.0,8613791.2,23475487402529.703,random2,200,200,923192533
3136,,"0    33631466
1    21906719
2    20753540
3    20086163
4    20167348
dtype: float64",fixed 356x356 (752392754).bmp,hsl,0.0,0.0,c,23309047.2,3,0.0,23309047.2,33826681935562.75,fixed,356,356,752392754
3137,,"0    12581352
1    12495987
2    18132140
3    12531843
4    28488104
dtype: float64",fixed 356x356 (752392754).bmp,hsl,99.0,0.0,c,16845885.2,3,0.0,16845885.2,48228631966310.69,fixed,356,356,752392754
3138,,"0    15828539
1    14333753
2    14268623
3    14259544
4    14613967
dtype: float64",hsl-full-if-99-0-0 364x364 (2053999932).bmp,hsl,0.0,0.0,c,14660885.2,3,0.0,14660885.2,446894145697.1875,hsl-full-if-99-0-0,364,364,2053999932
3139,,"0    14431072
1    14649192
2    23832806
3    14469658
4    22625354
dtype: float64",hsl-full-if-99-0-0 364x364 (2053999932).bmp,hsl,99.0,0.0,c,18001616.4,3,0.0,18001616.4,22960997088554.812,hsl-full-if-99-0-0,364,364,2053999932
3140,,"0    8719311
1    8691140
2    9558003
3    8745017
4    9260335
dtype: float64",hsl-full-if-99-0-0 284x284 (1141616124).bmp,hsl,0.0,0.0,c,8994761.2,3,0.0,8994761.2,154550394929.20312,hsl-full-if-99-0-0,284,284,1141616124
3141,,"0    8759371
1    8811311
2    8712322
3    9482647
4    8737210
dtype: float64",hsl-full-if-99-0-0 284x284 (1141616124).bmp,hsl,99.0,0.0,c,8900572.2,3,0.0,8900572.2,107210439922.70312,hsl-full-if-99-0-0,284,284,1141616124
3142,,"0    4164372
1    4222327
2    4150843
3    4139292
4    4310478
dtype: float64",random1 200x200 (1967681095).bmp,hsl,0.0,0.0,c,4197462.4,3,0.0,4197462.4,5010728160.300781,random1,200,200,1967681095
