,alpha,experiment,filename,filter,h,l,language,make-param,mean,min,s,size,tmean,var
11246,,random-uniform-pixel-fixed-size,random1 200x200 (292218004),hsl,0,0,asm2,o3fast,20271605.33,11005078,0,200,18127569.4,41981895467421.7
11247,,random-uniform-pixel-fixed-size,random1 200x200 (292218004),hsl,99,0,asm2,o3fast,17069290.44,10973952,0,200,13452837.4,150145376873422
11248,,random-uniform-pixel-fixed-size,random1 200x200 (749241873),hsl,0,0,asm2,o3fast,17582710.91,10969341,0,200,15408475.66,80518329221838.8
11249,,random-uniform-pixel-fixed-size,random1 200x200 (749241873),hsl,99,0,asm2,o3fast,17436008.38,10982022,0,200,15397350.12,111711399965426
11250,,random-uniform-pixel-fixed-size,random1 200x200 (338888228),hsl,0,0,asm2,o3fast,17228940.17,10995384,0,200,15410542.74,81205329059958.6
11251,,random-uniform-pixel-fixed-size,random1 200x200 (338888228),hsl,99,0,asm2,o3fast,18468925.62,10987491,0,200,15385515.76,120704132517074
11252,,random-uniform-pixel-fixed-size,random1 200x200 (1264095060),hsl,0,0,asm2,o3fast,15264525.21,10981969,0,200,15380479.06,20034096636968.1
11253,,random-uniform-pixel-fixed-size,random1 200x200 (1264095060),hsl,99,0,asm2,o3fast,19394407.24,11005562,0,200,15453144.42,96531101522884.6
11254,,random-uniform-pixel-fixed-size,random1 200x200 (155324914),hsl,0,0,asm2,o3fast,15180362.48,10987487,0,200,14084540.92,37036423102227.6
11255,,random-uniform-pixel-fixed-size,random1 200x200 (155324914),hsl,99,0,asm2,o3fast,13077173.64,10988945,0,200,12299103.44,16543382555589.6
11256,,random-uniform-pixel-fixed-size,random1 200x200 (1350490027),hsl,0,0,asm2,o3fast,14789344.34,10981799,0,200,12300867.36,84082399811921.5
11257,,random-uniform-pixel-fixed-size,random1 200x200 (1350490027),hsl,99,0,asm2,o3fast,16636845.01,10999543,0,200,12314552.72,145661782107455
11258,,random-uniform-pixel-fixed-size,random1 200x200 (84353895),hsl,0,0,asm2,o3fast,19910243.57,10994074,0,200,13643444.6,217271020671426
11259,,random-uniform-pixel-fixed-size,random1 200x200 (84353895),hsl,99,0,asm2,o3fast,15510047.02,10991129,0,200,12304617.52,85007766955877.6
11260,,random-uniform-pixel-fixed-size,random1 200x200 (407487131),hsl,0,0,asm2,o3fast,12737806.91,10994766,0,200,12300979.92,3125326893572.44
11261,,random-uniform-pixel-fixed-size,random1 200x200 (407487131),hsl,99,0,asm2,o3fast,15943029.32,10997720,0,200,12315167.2,106504910871805
11262,,random-uniform-pixel-fixed-size,random1 200x200 (87755422),hsl,0,0,asm2,o3fast,13890294.53,10984048,0,200,12302804.48,74855089837458.9
11263,,random-uniform-pixel-fixed-size,random1 200x200 (87755422),hsl,99,0,asm2,o3fast,12155451.31,10985771,0,200,12301031.84,183888347389.818
11264,,random-uniform-pixel-fixed-size,random1 200x200 (1760281936),hsl,0,0,asm2,o3fast,12242718.69,10984459,0,200,12298758.48,104642417028.081
11265,,random-uniform-pixel-fixed-size,random1 200x200 (1760281936),hsl,99,0,asm2,o3fast,12141185.98,10989372,0,200,12298685.6,241053094505.495
11266,,random-uniform-pixel-fixed-size,random1 200x200 (552473416),hsl,0,0,asm2,o3fast,12203864.35,10973621,0,200,12299099.04,133017359158.626
11267,,random-uniform-pixel-fixed-size,random1 200x200 (552473416),hsl,99,0,asm2,o3fast,12244041.2,10980485,0,200,12300762.88,102362380657.495
11268,,random-uniform-pixel-fixed-size,random1 200x200 (1389867269),hsl,0,0,asm2,o3fast,12160713.84,10983638,0,200,12298946.4,185037454735.899
11269,,random-uniform-pixel-fixed-size,random1 200x200 (1389867269),hsl,99,0,asm2,o3fast,12205755.95,10989421,0,200,12299907.84,125953533350.02
11270,,random-uniform-pixel-fixed-size,random1 200x200 (1714636915),hsl,0,0,asm2,o3fast,13053230.36,10984670,0,200,12304649.28,4457473331695.88
11271,,random-uniform-pixel-fixed-size,random1 200x200 (1714636915),hsl,99,0,asm2,o3fast,17211603.61,10976052,0,200,18092558.84,4892224021937.05
11272,,random-uniform-pixel-fixed-size,random1 200x200 (1548348142),hsl,0,0,asm2,o3fast,17025794.61,10988257,0,200,18093843.48,6043127244328
11273,,random-uniform-pixel-fixed-size,random1 200x200 (1548348142),hsl,99,0,asm2,o3fast,17084416.21,10985109,0,200,18097870.96,5887547560707.84
11274,,random-uniform-pixel-fixed-size,random1 200x200 (1573363368),hsl,0,0,asm2,o3fast,17865772.35,10982056,0,200,18099777.88,13684112663659.4
11275,,random-uniform-pixel-fixed-size,random1 200x200 (1573363368),hsl,99,0,asm2,o3fast,17221365.38,10981650,0,200,18096889.56,5507067750237.9
11276,,random-uniform-pixel-fixed-size,random1 200x200 (654887343),hsl,0,0,asm2,o3fast,17219677.61,10976757,0,200,18085210.12,5371606878826.67
11277,,random-uniform-pixel-fixed-size,random1 200x200 (654887343),hsl,99,0,asm2,o3fast,15801925.02,10965393,0,200,15811045.7,4545230639232.2
11278,,random-uniform-pixel-fixed-size,random1 200x200 (1605894428),hsl,0,0,asm2,o3fast,14932066.57,10982499,0,200,15373254.02,2016643050605.33
11279,,random-uniform-pixel-fixed-size,random1 200x200 (1605894428),hsl,99,0,asm2,o3fast,14833493.24,10981997,0,200,15375271.5,1833686468740.97
11280,,random-uniform-pixel-fixed-size,random1 200x200 (1176911340),hsl,0,0,asm2,o3fast,14935059.27,10988555,0,200,15375890.42,1874275269546.34
11281,,random-uniform-pixel-fixed-size,random1 200x200 (1176911340),hsl,99,0,asm2,o3fast,15024902.99,10988323,0,200,15381923.2,1495675919820.28
11282,,random-uniform-pixel-fixed-size,random1 200x200 (1760243555),hsl,0,0,asm2,o3fast,14734375.27,10987856,0,200,15376241.54,2261798792242.63
11283,,random-uniform-pixel-fixed-size,random1 200x200 (1760243555),hsl,99,0,asm2,o3fast,15005471.94,10985594,0,200,15378433.8,1461465298228.93
11284,,random-uniform-pixel-fixed-size,random1 200x200 (950390868),hsl,0,0,asm2,o3fast,14646557.27,10983849,0,200,15383635.88,2775915612995.27
11285,,random-uniform-pixel-fixed-size,random1 200x200 (950390868),hsl,99,0,asm2,o3fast,12340423.23,12295156,0,200,12300003.68,49232295296.7677
11286,,random-uniform-pixel-fixed-size,random1 200x200 (2112255763),hsl,0,0,asm2,o3fast,12189709.17,10983774,0,200,12298207.36,133943558548.081
11287,,random-uniform-pixel-fixed-size,random1 200x200 (2112255763),hsl,99,0,asm2,o3fast,12109594.65,10964851,0,200,12297592.8,214641680720.424
11288,,random-uniform-pixel-fixed-size,random1 200x200 (498777856),hsl,0,0,asm2,o3fast,12289505.34,10987305,0,200,12302318.7,192758597800.727
11289,,random-uniform-pixel-fixed-size,random1 200x200 (498777856),hsl,99,0,asm2,o3fast,12150614.66,10970560,0,200,12302611.28,317664166391.758
11290,,random-uniform-pixel-fixed-size,random1 200x200 (760313750),hsl,0,0,asm2,o3fast,12339085.42,10992077,0,200,12300837.44,563959934513.556
11291,,random-uniform-pixel-fixed-size,random1 200x200 (760313750),hsl,99,0,asm2,o3fast,12155743.63,10971425,0,200,12297603.6,220924663123.192
11292,,random-uniform-pixel-fixed-size,random1 200x200 (184803526),hsl,0,0,asm2,o3fast,12173942,10975825,0,200,12293116.96,128335351799.333
11293,,random-uniform-pixel-fixed-size,random1 200x200 (184803526),hsl,99,0,asm2,o3fast,12261595.55,10992082,0,200,12299884.72,117296483099.374
11294,,random-uniform-pixel-fixed-size,random1 200x200 (1876855542),hsl,0,0,asm2,o3fast,11318697.52,10963061,0,200,11033449.18,333170244512.343
11295,,random-uniform-pixel-fixed-size,random1 200x200 (1876855542),hsl,99,0,asm2,o3fast,11001012.77,10969097,0,200,10985094.5,3991013295.0101
11296,,random-uniform-pixel-fixed-size,random1 200x200 (1784639529),hsl,0,0,asm2,o3fast,10987295.81,10963661,0,200,10980046.38,564369698.040404
11297,,random-uniform-pixel-fixed-size,random1 200x200 (1784639529),hsl,99,0,asm2,o3fast,11009912.14,10969262,0,200,10985610.42,4968988274.72727
11298,,random-uniform-pixel-fixed-size,random1 200x200 (1411154259),hsl,0,0,asm2,o3fast,11063204.17,10970203,0,200,10982142.62,504662371126.687
11299,,random-uniform-pixel-fixed-size,random1 200x200 (1411154259),hsl,99,0,asm2,o3fast,11001956.3,10969950,0,200,10985527.6,3821595316.64646
11300,,random-uniform-pixel-fixed-size,random1 200x200 (1967681095),hsl,0,0,asm2,o3fast,10988792.81,10964055,0,200,10979496.6,1667168697.53535
11301,,random-uniform-pixel-fixed-size,random1 200x200 (1967681095),hsl,99,0,asm2,o3fast,11003514.28,10962812,0,200,10977788.48,5750337982.38384
11302,,random-uniform-pixel-fixed-size,random1 200x200 (1884167637),hsl,0,0,asm2,o3fast,11001163.02,10963749,0,200,10983605.7,11186612439.0303
11303,,random-uniform-pixel-fixed-size,random1 200x200 (1884167637),hsl,99,0,asm2,o3fast,11000169.51,10963437,0,200,10986544.68,11821047847.4343
11304,,random-uniform-pixel-fixed-size,random1 200x200 (1626276121),hsl,0,0,asm2,o3fast,11023693.2,10964018,0,200,10980892.88,24307038948.7273
11305,,random-uniform-pixel-fixed-size,random1 200x200 (1626276121),hsl,99,0,asm2,o3fast,11000339.26,10963152,0,200,10977052.34,8283520203.37374
11306,,random-uniform-pixel-fixed-size,random1 200x200 (1472713773),hsl,0,0,asm2,o3fast,10996339.28,10969449,0,200,10987241.8,1790986904.46465
11307,,random-uniform-pixel-fixed-size,random1 200x200 (1472713773),hsl,99,0,asm2,o3fast,10982275.02,10963607,0,200,10978673.2,211768793.454545
11308,,random-uniform-pixel-fixed-size,random1 200x200 (1967513926),hsl,0,0,asm2,o3fast,11092904.29,10963272,0,200,10984956.96,690430236241.919
11309,,random-uniform-pixel-fixed-size,random1 200x200 (1967513926),hsl,99,0,asm2,o3fast,11031886.78,10969068,0,200,10982886.78,123688033212.566
11310,,random-uniform-pixel-fixed-size,random1 200x200 (1726956429),hsl,0,0,asm2,o3fast,11004664.32,10963206,0,200,10984227.1,11315268179.0101
11311,,random-uniform-pixel-fixed-size,random1 200x200 (1726956429),hsl,99,0,asm2,o3fast,10997207.17,10967444,0,200,10989908.1,715767604.222222
11312,,random-uniform-pixel-fixed-size,random1 200x200 (2086206725),hsl,0,0,asm2,o3fast,11006247.43,10969561,0,200,10980159.32,20496802540.4848
11313,,random-uniform-pixel-fixed-size,random1 200x200 (2086206725),hsl,99,0,asm2,o3fast,11130371.76,10991920,0,200,11107579.7,4844243360.06061
11314,,random-uniform-pixel-fixed-size,random1 200x200 (1984210012),hsl,0,0,asm2,o3fast,11777142.37,10965703,0,200,10996621.1,2765296500648.22
11315,,random-uniform-pixel-fixed-size,random1 200x200 (1984210012),hsl,99,0,asm2,o3fast,15155112.15,10987301,0,200,15376207.04,1185897419438.59
11316,,random-uniform-pixel-fixed-size,random1 200x200 (1371499336),hsl,0,0,asm2,o3fast,14693740.82,10990337,0,200,15376072.34,2325892623290.63
11317,,random-uniform-pixel-fixed-size,random1 200x200 (1371499336),hsl,99,0,asm2,o3fast,15144952.71,10987590,0,200,15374384.74,979707744048.889
11318,,random-uniform-pixel-fixed-size,random1 200x200 (1303455736),hsl,0,0,asm2,o3fast,14554709.16,10981376,0,200,15370474.62,2738459986512.32
11319,,random-uniform-pixel-fixed-size,random1 200x200 (1303455736),hsl,99,0,asm2,o3fast,15149389.92,10984864,0,200,15382255.06,1053024230059.31
11320,,random-uniform-pixel-fixed-size,random1 200x200 (233665123),hsl,0,0,asm2,o3fast,14679635.57,10978203,0,200,15366879.22,2387290141554.67
11321,,random-uniform-pixel-fixed-size,random1 200x200 (233665123),hsl,99,0,asm2,o3fast,15014379.06,10983787,0,200,15378020.44,1529700509860.36
11322,,random-uniform-pixel-fixed-size,random1 200x200 (502278611),hsl,0,0,asm2,o3fast,13267916.95,10982209,0,200,12995602.76,2854277397332.75
11323,,random-uniform-pixel-fixed-size,random1 200x200 (502278611),hsl,99,0,asm2,o3fast,12235911.11,10978542,0,200,12296926.88,96501173352.4444
11324,,random-uniform-pixel-fixed-size,random1 200x200 (1947346619),hsl,0,0,asm2,o3fast,12186658.51,10983871,0,200,12300882,147223329692.747
11325,,random-uniform-pixel-fixed-size,random1 200x200 (1947346619),hsl,99,0,asm2,o3fast,12193187.42,10982375,0,200,12294111.36,148284152893.717
11326,,random-uniform-pixel-fixed-size,random1 200x200 (1057467587),hsl,0,0,asm2,o3fast,12075304.44,10976483,0,200,12291300.48,245104710684.727
11327,,random-uniform-pixel-fixed-size,random1 200x200 (1057467587),hsl,99,0,asm2,o3fast,12286199.1,10986791,0,200,12299891.44,214425432043.131
11328,,random-uniform-pixel-fixed-size,random1 200x200 (446340713),hsl,0,0,asm2,o3fast,12198803.16,10974375,0,200,12298690.16,158028783190.99
11329,,random-uniform-pixel-fixed-size,random1 200x200 (446340713),hsl,99,0,asm2,o3fast,12127927.26,10970688,0,200,12298539.6,249140182742.646
11330,,random-uniform-pixel-fixed-size,random1 200x200 (1973387981),hsl,0,0,asm2,o3fast,12291655.95,10986260,0,200,12303284.8,57530697674.2626
11331,,random-uniform-pixel-fixed-size,random1 200x200 (1973387981),hsl,99,0,asm2,o3fast,11783844.74,10963574,0,200,11899141.24,400603117106.303
11332,,random-uniform-pixel-fixed-size,random1 200x200 (1827336327),hsl,0,0,asm2,o3fast,10982637.88,10964080,0,200,10977595.76,357436020.828283
11333,,random-uniform-pixel-fixed-size,random1 200x200 (1827336327),hsl,99,0,asm2,o3fast,11030665.42,10967431,0,200,10982236.16,121905742985.596
11334,,random-uniform-pixel-fixed-size,random1 200x200 (1656478042),hsl,0,0,asm2,o3fast,11003844.76,10965368,0,200,10985096.8,2514143479.89899
11335,,random-uniform-pixel-fixed-size,random1 200x200 (1656478042),hsl,99,0,asm2,o3fast,11032748.96,10963773,0,200,10979501.38,117891032026.343
11336,,random-uniform-pixel-fixed-size,random1 200x200 (968338082),hsl,0,0,asm2,o3fast,10985809.1,10969946,0,200,10982336.68,193593479.272727
11337,,random-uniform-pixel-fixed-size,random1 200x200 (968338082),hsl,99,0,asm2,o3fast,11011686.45,10969590,0,200,10986364.72,8508314140
11338,,random-uniform-pixel-fixed-size,random1 200x200 (588219756),hsl,0,0,asm2,o3fast,11061639.05,10963665,0,200,10979903.24,213046556887.798
11339,,random-uniform-pixel-fixed-size,random1 200x200 (588219756),hsl,99,0,asm2,o3fast,11007477.61,10969167,0,200,10984635.1,11101616060.3636
11340,,random-uniform-pixel-fixed-size,random1 200x200 (680466996),hsl,0,0,asm2,o3fast,11002904.15,10963040,0,200,10977427.5,6824102788.34343
11341,,random-uniform-pixel-fixed-size,random1 200x200 (680466996),hsl,99,0,asm2,o3fast,10981284.08,10963537,0,200,10977215.8,323712597.737374
11342,,random-uniform-pixel-fixed-size,random1 200x200 (1572276965),hsl,0,0,asm2,o3fast,10995159.25,10963205,0,200,10979057.32,3915020685.21212
11343,,random-uniform-pixel-fixed-size,random1 200x200 (1572276965),hsl,99,0,asm2,o3fast,11004668.17,10963135,0,200,10981669.52,15581680141.1515
11344,,random-uniform-pixel-fixed-size,random1 200x200 (1918502651),hsl,0,0,asm2,o3fast,11010894.23,10969867,0,200,10991208.6,2735993630.16162
11345,,random-uniform-pixel-fixed-size,random1 200x200 (1918502651),hsl,99,0,asm2,o3fast,10991143.99,10963619,0,200,10978146.4,8346559440.60606
11346,,random-uniform-pixel-fixed-size,random1 200x200 (1914544919),hsl,0,0,asm2,o3fast,11021229.14,10962336,0,200,10977378.84,66501336238.1818
11347,,random-uniform-pixel-fixed-size,random1 200x200 (1914544919),hsl,99,0,asm2,o3fast,11007098.98,10965513,0,200,10978788.6,47340892401.0505
11348,,random-uniform-pixel-fixed-size,random1 200x200 (660260756),hsl,0,0,asm2,o3fast,10995010.65,10969275,0,200,10984169.62,1836698260.18182
11349,,random-uniform-pixel-fixed-size,random1 200x200 (660260756),hsl,99,0,asm2,o3fast,11014426.01,10970174,0,200,10985500.78,48612009144.9899
11350,,random-uniform-pixel-fixed-size,random1 200x200 (719346228),hsl,0,0,asm2,o3fast,11026411.23,10968898,0,200,10982616.92,48751655428.101
11351,,random-uniform-pixel-fixed-size,random1 200x200 (719346228),hsl,99,0,asm2,o3fast,11011198.19,10969544,0,200,10985383.22,42204935897.697
11352,,random-uniform-pixel-fixed-size,random1 200x200 (1369321801),hsl,0,0,asm2,o3fast,14093413.31,10969904,0,200,14939740.36,3947844380825.17
11353,,random-uniform-pixel-fixed-size,random1 200x200 (1369321801),hsl,99,0,asm2,o3fast,14736213.2,10977262,0,200,15376839.6,2804404014232.65
11354,,random-uniform-pixel-fixed-size,random1 200x200 (6939507),hsl,0,0,asm2,o3fast,15118612.02,10982495,0,200,15374569.44,1056835626436.97
11355,,random-uniform-pixel-fixed-size,random1 200x200 (6939507),hsl,99,0,asm2,o3fast,14652285.03,10973356,0,200,15374058.26,3519568431560
11356,,random-uniform-pixel-fixed-size,random1 200x200 (774044599),hsl,0,0,asm2,o3fast,15287960.83,10991568,0,200,15385158.92,569590519945.657
11357,,random-uniform-pixel-fixed-size,random1 200x200 (774044599),hsl,99,0,asm2,o3fast,14430282.93,10982479,0,200,15299304,3093617387834.14
11358,,random-uniform-pixel-fixed-size,random1 200x200 (135497281),hsl,0,0,asm2,o3fast,15211213.97,10991021,0,200,15378520.14,824855921383.879
11359,,random-uniform-pixel-fixed-size,random1 200x200 (135497281),hsl,99,0,asm2,o3fast,14378639.21,10968579,0,200,15175756.44,2683169913974.55
11360,,random-uniform-pixel-fixed-size,random1 200x200 (476667372),hsl,0,0,asm2,o3fast,12184148.08,10986148,0,200,12298014.72,128398109069.01
11361,,random-uniform-pixel-fixed-size,random1 200x200 (476667372),hsl,99,0,asm2,o3fast,12186279.67,10986103,0,200,12301578.72,326531647783.576
11362,,random-uniform-pixel-fixed-size,random1 200x200 (434248626),hsl,0,0,asm2,o3fast,12130406.81,10980200,0,200,12294693.36,178522392180.95
11363,,random-uniform-pixel-fixed-size,random1 200x200 (434248626),hsl,99,0,asm2,o3fast,12293904.96,10990553,0,200,12297894.24,95840824317.6768
11364,,random-uniform-pixel-fixed-size,random1 200x200 (1884661237),hsl,0,0,asm2,o3fast,12098398.99,10977568,0,200,12292469.84,213701861102.202
11365,,random-uniform-pixel-fixed-size,random1 200x200 (1884661237),hsl,99,0,asm2,o3fast,12249277.33,10986198,0,200,12300124.88,423092005240.606
11366,,random-uniform-pixel-fixed-size,random1 200x200 (114723506),hsl,0,0,asm2,o3fast,12174646.61,10973239,0,200,12299712.72,140982448486.909
11367,,random-uniform-pixel-fixed-size,random1 200x200 (114723506),hsl,99,0,asm2,o3fast,12279194.92,10991572,0,200,12299062.32,589299650968.768
11368,,random-uniform-pixel-fixed-size,random1 200x200 (243268139),hsl,0,0,asm2,o3fast,12167233.25,10971276,0,200,12301492.32,185384507095.475
11369,,random-uniform-pixel-fixed-size,random1 200x200 (243268139),hsl,99,0,asm2,o3fast,11197154.33,10969354,0,200,10998163.18,213588995920.061
11370,,random-uniform-pixel-fixed-size,random1 200x200 (1782436840),hsl,0,0,asm2,o3fast,11013036,10964639,0,200,10978889.58,65535490724.3636
11371,,random-uniform-pixel-fixed-size,random1 200x200 (1782436840),hsl,99,0,asm2,o3fast,10993061.04,10969010,0,200,10984137.92,897910893.777778
11372,,random-uniform-pixel-fixed-size,random1 200x200 (1469262009),hsl,0,0,asm2,o3fast,10827154.57,10795747,0,200,10816085.84,5301977778.68687
11373,,random-uniform-pixel-fixed-size,random1 200x200 (1469262009),hsl,99,0,asm2,o3fast,10833548.43,10798502,0,200,10815877.1,11392281501.9192
11374,,random-uniform-pixel-fixed-size,random1 200x200 (1662981776),hsl,0,0,asm2,o3fast,11016368.43,10965782,0,200,10983308.92,32905864866.1818
11375,,random-uniform-pixel-fixed-size,random1 200x200 (1662981776),hsl,99,0,asm2,o3fast,10983184.8,10962799,0,200,10977399.58,700935251.313131
11376,,random-uniform-pixel-fixed-size,random1 200x200 (1632621729),hsl,0,0,asm2,o3fast,11013196.12,10970335,0,200,10985027.88,19062166588.101
11377,,random-uniform-pixel-fixed-size,random1 200x200 (1632621729),hsl,99,0,asm2,o3fast,11023154.79,10963230,0,200,10979773.46,29917027608.8889
11378,,random-uniform-pixel-fixed-size,random1 200x200 (201690613),hsl,0,0,asm2,o3fast,11011403.08,10967005,0,200,10983665.52,47636068660.5859
11379,,random-uniform-pixel-fixed-size,random1 200x200 (201690613),hsl,99,0,asm2,o3fast,10990921.73,10969842,0,200,10983476.94,498841020.464646
11380,,random-uniform-pixel-fixed-size,random1 200x200 (971899228),hsl,0,0,asm2,o3fast,10997193.94,10969867,0,200,10981531.8,7490529655.25253
11381,,random-uniform-pixel-fixed-size,random1 200x200 (971899228),hsl,99,0,asm2,o3fast,11000640.47,10962890,0,200,10981162.64,8708503567.91919
11382,,random-uniform-pixel-fixed-size,random1 200x200 (846942590),hsl,0,0,asm2,o3fast,11002035.73,10965360,0,200,10979515.24,7591738131.35354
11383,,random-uniform-pixel-fixed-size,random1 200x200 (846942590),hsl,99,0,asm2,o3fast,10988645.71,10964216,0,200,10981005.92,1119262083.21212
11384,,random-uniform-pixel-fixed-size,random1 200x200 (1548233367),hsl,0,0,asm2,o3fast,10993996.4,10969379,0,200,10985545.4,1457004103.39394
11385,,random-uniform-pixel-fixed-size,random1 200x200 (1548233367),hsl,99,0,asm2,o3fast,11006335.02,10963053,0,200,10977563.06,32443808501.3939
11386,,random-uniform-pixel-fixed-size,random1 200x200 (593209441),hsl,0,0,asm2,o3fast,11009915.99,10963272,0,200,10982557.72,6102586228.56566
11387,,random-uniform-pixel-fixed-size,random1 200x200 (593209441),hsl,99,0,asm2,o3fast,10996953.12,10963251,0,200,10978358.54,2094254052.46465
11388,,random-uniform-pixel-fixed-size,random1 200x200 (1335939811),hsl,0,0,asm2,o3fast,11000296.19,10962543,0,200,10979075.48,17907038508.5253
11389,,random-uniform-pixel-fixed-size,random1 200x200 (1335939811),hsl,99,0,asm2,o3fast,12135575.41,10968886,0,200,11085608.44,3661278623438.93
11390,,random-uniform-pixel-fixed-size,random1 200x200 (555996658),hsl,0,0,asm2,o3fast,15184227.56,10993946,0,200,15375714.28,812460721446.061
11391,,random-uniform-pixel-fixed-size,random1 200x200 (555996658),hsl,99,0,asm2,o3fast,14605531.06,10983394,0,200,15378758.24,2917768571309.05
11392,,random-uniform-pixel-fixed-size,random1 200x200 (337739299),hsl,0,0,asm2,o3fast,15118283.21,10985138,0,200,15378568.98,997609071289.414
11393,,random-uniform-pixel-fixed-size,random1 200x200 (337739299),hsl,99,0,asm2,o3fast,14784616.67,10983995,0,200,15376559.24,2347229716351.39
11394,,random-uniform-pixel-fixed-size,random1 200x200 (1801979802),hsl,0,0,asm2,o3fast,14874487.72,10979400,0,200,15374538.84,1957156994420.85
11395,,random-uniform-pixel-fixed-size,random1 200x200 (1801979802),hsl,99,0,asm2,o3fast,14689779.42,10970758,0,200,15379616.42,2548744563389.29
11396,,random-uniform-pixel-fixed-size,random1 200x200 (387346491),hsl,0,0,asm2,o3fast,14747292.83,10978990,0,200,15376324.98,2505257936604.61
11397,,random-uniform-pixel-fixed-size,random1 200x200 (387346491),hsl,99,0,asm2,o3fast,13178947.79,10977933,0,200,12713533.86,2234552154527.03
11398,,random-uniform-pixel-fixed-size,random1 200x200 (1649760492),hsl,0,0,asm2,o3fast,12240216.65,10978903,0,200,12298550.56,109346911415.455
11399,,random-uniform-pixel-fixed-size,random1 200x200 (1649760492),hsl,99,0,asm2,o3fast,12120741.62,10983766,0,200,12302917.76,205307928727.475
11400,,random-uniform-pixel-fixed-size,random1 200x200 (776532036),blur,,,c,o3fast,1293104.6,1285276,,200,1291892.24,26114304.4444444
11401,,random-uniform-pixel-fixed-size,random1 200x200 (195740084),blur,,,c,o3fast,1295419.6,1285132,,200,1291897.68,121257622.464646
11402,,random-uniform-pixel-fixed-size,random1 200x200 (1823089412),blur,,,c,o3fast,1293188.32,1285852,,200,1291948.72,22142509.4722222
11403,,random-uniform-pixel-fixed-size,random1 200x200 (927612902),blur,,,c,o3fast,1263391.5,1156827,,200,1291506.68,3706001700.19192
11404,,random-uniform-pixel-fixed-size,random1 200x200 (168002245),blur,,,c,o3fast,1293819.6,1287572,,200,1292010.08,50610337.4545455
11405,,random-uniform-pixel-fixed-size,random1 200x200 (1125898167),blur,,,c,o3fast,1293436.04,1284688,,200,1291055.2,82641373.8974116
11406,,random-uniform-pixel-fixed-size,random1 200x200 (711845894),blur,,,c,o3fast,1297534.04,1286236,,200,1291478.16,2041849483.7964
11407,,random-uniform-pixel-fixed-size,random1 200x200 (1633108117),blur,,,c,o3fast,1256085.16,1150848,,200,1283876.12,4054659970.21654
11408,,random-uniform-pixel-fixed-size,random1 200x200 (1956297539),blur,,,c,o3fast,1292683.24,1286256,,200,1291811.36,13287151.0934343
11409,,random-uniform-pixel-fixed-size,random1 200x200 (1975960378),blur,,,c,o3fast,1296297.12,1285644,,200,1292218.32,218863968.995581
11410,,random-uniform-pixel-fixed-size,random1 200x200 (1520223205),blur,,,c,o3fast,1284214.99,1154726,,200,1290866.8,1276926986.09091
11411,,random-uniform-pixel-fixed-size,random1 200x200 (269441500),blur,,,c,o3fast,1285779.22,1147803,,200,1290836.32,1056208248.03188
11412,,random-uniform-pixel-fixed-size,random1 200x200 (1889947178),blur,,,c,o3fast,1250429.81,1151979,,200,1263814.48,6334905692.66067
11413,,random-uniform-pixel-fixed-size,random1 200x200 (1631518149),blur,,,c,o3fast,1282046.93,1149017,,200,1291355.84,1664833103.01547
11414,,random-uniform-pixel-fixed-size,random1 200x200 (1346811305),blur,,,c,o3fast,1262613.32,1151006,,200,1284373.74,6544818476.72475
11415,,random-uniform-pixel-fixed-size,random1 200x200 (1120048829),blur,,,c,o3fast,1294412.24,1285592,,200,1291765.36,75719411.0126263
11416,,random-uniform-pixel-fixed-size,random1 200x200 (822890675),blur,,,c,o3fast,1291927.84,1286492,,200,1290808.64,18349153.5902778
11417,,random-uniform-pixel-fixed-size,random1 200x200 (532670688),blur,,,c,o3fast,1294362.56,1285088,,200,1291101.6,118664994.430556
11418,,random-uniform-pixel-fixed-size,random1 200x200 (1973594324),blur,,,c,o3fast,1227057.58,1151955,,200,1208018.12,11605298704.7917
11419,,random-uniform-pixel-fixed-size,random1 200x200 (1359512183),blur,,,c,o3fast,1294798.92,1286692,,200,1291669.52,115555395.185606
11420,,random-uniform-pixel-fixed-size,random1 200x200 (570073850),blur,,,c,o3fast,1292470.68,1284836,,200,1291014,23394717.4318182
11421,,random-uniform-pixel-fixed-size,random1 200x200 (1600028624),blur,,,c,o3fast,1307056.69,1287424,,200,1291794.56,9889458212.9435
11422,,random-uniform-pixel-fixed-size,random1 200x200 (620145550),blur,,,c,o3fast,1295025.28,1286444,,200,1291744.96,140289414.425821
11423,,random-uniform-pixel-fixed-size,random1 200x200 (292218004),blur,,,c,o3fast,1294678.82,1285332,,200,1291535.68,215947964.04798
11424,,random-uniform-pixel-fixed-size,random1 200x200 (749241873),blur,,,c,o3fast,1293742.4,1284704,,200,1290979.68,117741833.373737
11425,,random-uniform-pixel-fixed-size,random1 200x200 (338888228),blur,,,c,o3fast,1331993.68,1151810,,200,1283978.88,537578031280.947
11426,,random-uniform-pixel-fixed-size,random1 200x200 (1264095060),blur,,,c,o3fast,1293111.2,1285028,,200,1291011.92,87204272.4848485
11427,,random-uniform-pixel-fixed-size,random1 200x200 (155324914),blur,,,c,o3fast,1292848.68,1286524,,200,1291460.24,18528483.25
11428,,random-uniform-pixel-fixed-size,random1 200x200 (1350490027),blur,,,c,o3fast,1293712.68,1284388,,200,1290905.28,120992934.805556
